2019;12;03;2019.922;   0;  0.0;  37;1
2019;12;04;2019.925;   0;  0.0;  37;1
2019;12;05;2019.927;   0;  0.0;  29;1
2019;12;06;2019.930;   0;  0.0;  21;1
2019;12;07;2019.933;   0;  0.0;  22;1
2019;12;08;2019.936;   0;  0.0;  31;1
2019;12;09;2019.938;   0;  0.0;  26;1
2019;12;10;2019.941;   0;  0.0;  40;1
2019;12;11;2019.944;   0;  0.0;  32;1
2019;12;12;2019.947;   0;  0.0;  27;1
2019;12;13;2019.949;   0;  0.0;  21;1
2019;12;14;2019.952;   0;  0.0;  42;1
2019;12;15;2019.955;   0;  0.0;  39;1
2019;12;16;2019.958;   0;  0.0;  25;1
2019;12;17;2019.960;   0;  0.0;  19;1
2019;12;18;2019.963;   0;  0.0;  31;1
2019;12;19;2019.966;   0;  0.0;  19;1
2019;12;20;2019.968;   0;  0.0;  29;1
2019;12;21;2019.971;   0;  0.0;  28;1
2019;12;22;2019.974;   0;  0.0;  19;1
2019;12;23;2019.977;   0;  0.0;  30;1
2019;12;24;2019.979;  16;  0.9;  14;1
2019;12;25;2019.982;  23;  0.0;   7;1
2019;12;26;2019.985;   8;  3.1;  17;1
2019;12;27;2019.988;   0;  0.0;  31;1
2019;12;28;2019.990;   0;  0.0;  32;1
2019;12;29;2019.993;   0;  0.0;  33;1
2019;12;30;2019.996;   0;  0.0;  35;1
2019;12;31;2019.999;   0;  0.0;  25;1
